id,date,text,source
3728,05.04.2025,"Ужаснесший банк извсех существующих!
Начнем стого, что повелась нарекламу 35% кешбек. Оформила карту насайте, пошла вотделение получать.
Первый сюрприз, дебетовую карту выдали только после оформления кредитной. Все аргументы, что она мне ненужна были отвергнуты сотрудником. Получение дебетовой карты, только вместе скредитной, которую необходимо активировать исовершить поней операцию прямо вотделении банка. Было предложено пополнить баланс телефона.
Ладно, кредитную карту позже пополнила изаблокировала.
Теперь акция кешбек35%. Необходимо выполнить миллиард условий, включая сохранение минимального остатка насчету. Рассказываетли кто-то обэтом при получении карты? Конечнонет. Ладно, все умеют читать, сэтим тоже разберутся.
Ипоследняя капля моего терпения. Необходимо совершить операции покарте наопределению сумму вмесяц. Но, если высовершили покупку вконце месяце (даже невпоследний день, азанесколько дней доконца месяца), зачислят вам ееуже вследующий месяц. Т.К.Деньги сосчета спишутся втечении 10 дней. Как? Как ямогла обэтом узнать? Уменя есть чек, что операция совершена определенного числа вопределенное время. Почему Тиньков, Альфа банк идругие нормальные банки начисляют кешбек запокупки совершенные втомже месяце вкоторым они были произведены. Илишь Газпромбанк считает датой совершения покупки, дату списания сосчета (до10 дней) ипереносит покупку наследующий месяц.
Т.Е.Тыкак идиот хранишь деньги насчете ирасчитываешь наэтот несчастный кешбек, абанк просто кидает своих клиентов. Отличная программа лояльности!",Sravni.ru
3729,01.08.2025,"Лучше несвязываться сэтим банком! Два месяца подряд немогу снять детские пособия нискарты, нивотделении банка? Якобы какой-то ограничитель стоит уних. Деньги неваресте. Аснять невозможно. Один месяц яждала 13 дней прежде чем они сняли ограничения, сейчас сказали снимут через 20 дней. Они даже немогут объяснить причину, того почему янемогу снять эти деньги. Получается они тупо держат эти деньги, для своей выгоды. Буду менять банк",Sravni.ru
3730,23.04.2025,"Ситуация похожая, как уже описал один изклиентовГПБ. Заказала вноябре 2024г. Насайте дебетовую карту спривлекательными для меня условиями. Вназначенный день курьер привез ивыбранную мной карту, исего слов «абсолютно для Вас бесплатную» кредитную, без которой выдать дебетовую немог, как яниотказывалась откредитной. Зайдя спустя время вприложение банка, судивлением обнаружила долг подаже неактивированной мною кредитной карте. Вфеврале обратилась вотделение банка спретензией он*****начисления долга понавязанной карте, также стребованием расторгнуть договор ианнулировать кредитную карту. Сказали, что курьер видимо ошибочно «подключил» страхование, что деньги втаком случае нестанут требовать, также сказали (неназвав сроки) ожидать смс срешением банка. Опятьже вприложении ясама нашла, что наусмотрение естественно банка срок рассмотрения 30 дней, иможет быть увеличен. Прождав положенное время, вначале апреля обратилась вотделение банка повторно узнать статус рассмотрения моего заявления. Вотделении мне сказали, что заявление уже рассмотрено (посмс никакой информации мне непоступало), посути всех моих требований ипретензий отказано, ияпо-прежнему должна деньги, вэтот раз мне сказали, что это плата заобслуживание карты. Оставила обращение вчате накак минимум плохую работу курьера, который якобы что-то там мне подключил без моего обэтом информирования, опятьже уже почти месяц заявление вработе, иможно предположить, что опять будет рассмотрено сотказом клиенту. Иопять будешь должной неочень понятно зачто. Откарты укурьера пыталась отказаться. Вфеврале написала письменное заявление оботказе. Ничего. Отказ ипо-прежнему должна занеактивированную кредитную карту. Советую всем быть очень внимательными ивыбирать другие банки для сотрудничества. Например, вкрупнейшем банке страны мне выдали кредитка сгораздо большим лимитом, иона реально бесплатна вобслуживании.",Sravni.ru
3731,30.10.2025,"Банк н*****списал сменя комиссию, всвязи счем 20сентября яобратился вбанк через чат соператором вмобильном приложении, зарегистрировали обращение N1942872 от20.09.2024.
Оператор указал, что обращение будет рассмотрено до30сентября.
29Сентября банк прислал СМС, отом что рассмотрение затянулось, срок рассмотрения до14 рабочих дней.
Однако итоидругое оказалось ложью.
Сегодня уже 30октября, т. Е. Времени прошло 28 рабочих дней, аответа отбанка как небыло, так инет.
Отмечу, что кредитные, страховые, микрофинансовые, клиринговые организации, негосударственные пенсионные фонды, бюро кредитных историй идругие финансовые организации пообщему правилу обязаны отвечать наобращение посуществу втечение 15 рабочих дней (Федеральный закон от4августа 2023г. № 442-ФЗ).
Мои последующие обращения вбанк посредством мобильного приложения также игнорируются.
Ответы шаблонные «мыработаем над улучшением качества обслуживания».
Вобщем банк затягивает срок рассмотрения, чтобы неотвечать клиенту посуществу.
Никому нерекомендую связываться сгазпромбанком!",Sravni.ru
3732,24.12.2025,"Оформила карту UnionPay, увидев акцию повозврате 5000 рублей заоткрытие карты ввиде кэшбека при выполнениее условий (либо 2 месяца несгараемы остаток 50тыс руб, либо 3 месяца тратить 10тыс руб покарте). Выбрала второй вариант тратить по10тыс втечение 3х месяцев. Внимание! —Дополнительно уточнила про условия, тех поддержка озвучила «либо 2 месяца несгараемы остаток 50тыс руб, либо 3 месяца тратить 10тыс руб покарте». Выполнила озвученные условия. Поитогу кэш бег невернулся, обращалась втех поддержку где заводили обращения. Просила связаться сотрудников банка, приходят лишь отбивки «рассмотрели Выневыполнили условия». Авот какие никто сказать так инесмог нагорячей линии. Более того пропала переписка стех поддержкой влк(где специалист прописала условия), ивообще она мне теперь просто недоступна (только бот). Планировала пользоваться услугами ипоРоссии, нопосле как О****** подругому неназовешь (хотя уменя были большие траты покарте)— буду отказываться полностью ирекомендовать как самый отвратительный банк!",Sravni.ru
3733,3.11.2025,"Н***** списание комиссии Газпромбанк, непрозрачные условия
Буквально вчера (03.11.2024) Случилась аналогичная неприятная! Ситуация изотзыва ниже. Являюсь клиентом Газпромбанка с01октября 2024 года, являюсь держателем карты Юнионпэй итолько. Чтобы вернуть 5000руб. , Списанных при открытии карты, наостатке лежит неподлежащая снятию сумма в50 000руб. Схвостиком.
Вчера уменя скарты Газпромбанк списал комиссию вразмере 2990 руб заПривилегии. Ятакже очень удивилась данному списанию, так как никогда неподключала вданном банке платные или бесплатные пакеты обслуживания, атакже все отключила, обрати внимание менеджера банка при открытии счета, которое случилось буквально месяц назад.
Разбиралась изчата приложения ибо праздники. После перманентного ожидания нателефоне более 30 минут, зашла вприложение идействительно вижу, что месяц назад уменя подключился пакет Привилегия, без предупреждения. Списание также произведено без предупреждения ипредупреждения возможности отключения услуг доСписания. Пакет услуг яотключила изадала вопрос вчат, как так получилось, что уменя списывают комиссию зауслуги, которые янеподключала, начто мне ответили, что было месяц бесплатно, асейчас стоит все это дело 2990руб. Навопрос оботсутствии уведомлений получила сообщение онеобходимости клиентов следить зановинками банка самостоятельно рядом приведены способов.
Япопросила вернуть мне сумму, так как услуга мне была ненужна ияеенеподключала, номне отказали, ответив, что списание корректное!
Навопрос, аспишутли снова автоматом, поступил странный совет НЕпополнять карту! . Нутак понимаю, сниму яснеё всю сумму ипрощай возврат комиссии вразмере 5000 руб, оплаченных при выпуске карты. Очень неприятно, х***** итолько. Неведитесь, коллеги, господа итоварищи. Акарта нужна была лишь для подстраховки всвязи споездками заграницу.",Sravni.ru
3734,09.04.2025,"18января 2024 года япришла вотделение для оформления дебетовой карты UnionPay. Сотрудница банка сказала, что дебетовая карта оформляется только вместе скредитной картой UnionPay, отдельно оформить дебетовую неполучится. При этом она умолчала отом, что обслуживание кредитной карты платное, истоит немалых денег.
4Марта 2025 года мне приходит смс отбанка ссовершенно возмутительным текстом стребованием погасить задолженность вразмере 3332.51 Рубля в«кратчайшиесроки» прямо так сбольшими буквами втексте!
5Марта иду вотделение банка снамерением закрыть все продукты данного банка ибольше неиметь сним ничего общего. Пишу письменную претензию, где сообщаю, что кредитная карта была навязана вместе сдебетовой, что оналичии иразмере комиссии никто инигде мне несообщил, требую закрыть карту ианнулировать комиссию. Сотрудник, который мою претензию принял, перевел мне еевэлектронный вид, где текст претензии совершенно другой: «Клиент непонимает зачто унего покредитной карте сформировалась комиссия. Нужно дать полное пояснение каким образом сформировалась эта комиссия иможноли еевернуть. » Тоесть нислова про навязанную услугу, как ипро мое требование аннулировать комиссию изакрыть ненужную карту. Конечно, ничего янеподписываю, атребую переписать текст претензии, который отражает суть письменного текста. Сотрудник сквозь зубы переписал, зарегистрировал.
26Марта мне приходит смс, что банку нужно дополнительное время для рассмотрения обращения. Вэто время мне неперестает звонить контактный центр стребованиями оплатить комиссию, которую якобы ядолжна. Как это все надоело!
5Апреля яполучаю письмо отГПБ, где мне снова пишут онеобходимости погасить задолженность, хотя уних лежит моя претензия. Уменя есть серьезные опасения, что еенерассматривают даже, так как мне продолжают звонить иотправлять письма.
Кредитной картой ядаже ниразу невоспользовалась. Мне еенавязали, она мне вовсе ненужна была, ваши сотрудники сообщают заведомо ложную информацию, япришла задебетовой картой вваш банк! Еще итексты обращений стараетесь подмахнуть, асколько доверчивых клиентов подписывают неглядя ипотом остаются снерешенными проблемами! Это откровенный о****** клиентов! Ихватит назойливо требовать оплаты ваших н****** комиссий!
Кроме того, факт нарушения закона (Федеральный закон от4августа 2023г. № 442-ФЗ) согласно которому, банк обязан отвечать наобращения граждан вуказанные внем сроки, аименно, втечение 15 рабочих дней. Уже прошло больше месяца.",Sravni.ru
3735,26.04.2025,"ГПБ неможет целый месяц разобраться свыплатой мне вознаграждений поусловиям «Приведи друга» покарте Привелегия. Если попорядку, хронология следующая: 10.02. Яприслал другу ссылку, чтобы оноформил пакет привелегия, 11.02 Онполучил карту. Вдайльнейшем онсовершил траты покарте насумму более 50 трвтечение 90 дней, азатем ятакже совершил несколько покупок покарте. Тоесть свои обязательства поусловиям явыполнил. Дальше начался цирк. Янаписал вслужбу поддержки овыплате, чат ответил, что незнает. Янаписал премиальному менеджеру гпб, тот ответил, что усотрудников банка (даже премиальных) нет информации. Премиальный мендежер написал аж6 (!) Обращений вслужбу поддержки банка, впретензионный отдел итп. Приходит отписка «невыполнены условия банка». Яприслал преминальному менеджру все пруфы, что условия явыполнил (скриншот присланной ссылки другу, скриншоты плтежек друга насумму свыше 50 тр, скриншоты своих платежек). Менджер увидел все доказательства, согласился сомной, что явсе выполнил, ноповлиять нарешение моего обращения оннеможет, также оннемог добиться мотивированного ответа, что именно небыло выполнено. Банк почему-то выплатил 3 тр, как они написали «впорядке лояльности». Для примера, Альфа-банк мне втечение дня выполнил 7 трпоакции «приведи друга» попрограмме премиум.
Хочу сказать, что яуже месяц немогу разобраться сситуацией сГПБ, при том, что япривел 2 премиум клиентов, собщей суммой депозитов вместе ссобой порядка 8млн. Ипри этом ГПБ невыплачивает всего-то остаток 4тр. При этом разные банки типа ВТБ иСбер все мне шли навстречу поспорным моментам насумму меньше 10 трвмою пользу. Новданной ситуации, подчеркну, яполностью обязательства выполнил ивсе доказательства вбанк прислал для проверки иоценки.
Яшокирован мелочностью (сумма спора 4 тр), бюрокартией (срок рассмотрения обращений больше 1 месяца), служба поддержки общается поскриптам как роботы, нет прозрачности даже среди сотрудников (ничат, нислужба поддержки, нипремиальный менджер немогут проверить статус ситуации идать мотивированный объективный ответ, что нетак). Раз ГПБ неценит меня как клиента, что япривел других клиентов нанетакую ужмаленькую сумму, значит сервис низкий инадо постепенно уходить внеменее крупные банки.",Sravni.ru
3736,10.01.2025,"После праздников звонят иговорят: все хорошо приходите подписывать кредитный договор, носумма увас науменьшение на200тыс. Руб.
Задаю вопрос: почему?
Ответ: потому что вновом году уменя калькулятор поипотеке считаеттак! Жена работает вСбере внедоумевает, как решение вынесенное кредитным комитетом может быть пересмотрено спустя 10 дней простым кредитным инспектором, благодаря тому что кто–то накалькуляторе считает подругому вновыйгод. Ведь 31декабря было решение насумму указанной вмоей заявке иданное решение действует дальше (покрайней мере так вСбере).
Итог забрал документы ушел вдругой банк. Отношение сотрудников Газпромбанка кклиенту наплевательское. Заклиентов неборятся. Никакого этикета, сразу вопрос влоб: «что хотели?»",Sravni.ru
3737,05.04.2025,"Оформляла потребительский кредит. Поусловиям договора ставка 5,9% при условии страхования жизни. Этот страховой полис вписан вдоговор, при расторжении страхового договора процентная ставка увеличивается. НО, при подписании договора-оферты, мне подсунули (извините, другого слова ненайти) еще 2 договора страхования. Они нигде вдоговоре кредитования неуказаны. Наследующий день япришла вофис, намой вопрос— могули яихрасторгнуть— сотрудник банка мне ответила— как хотите, ноявам негарантирую, что ставка неувеличится. Намой вопрос— ноестьже договор, она ответила, явидела договор, там эти страховки невписаны, ноявам все равно негарантирую, что ставка неувеличится. Даичто выпреживаете, тамже небольшая сумма (30 000руб.). Чтобы расторгнуть эти страховки, ядолжна поехать вбудний день. С9.00 До18.000 Вединственный офис вгороде.",Sravni.ru
3738,12.04.2025,"Итак, потребовалось поличным причинам перевыпустить две карты Газпромбанка— одну зарплатную, адругую— карту-дублер сбонусами Газпромнефти. Прежде всего неудобно, что карту нельзя заказать дистанционно, аможно лишь лично вотделении банка. И, вотличии отнекоторых других банков, перевыпуск платный. Ноэто неявляется главной проблемой.
Проблемой явилось то, что перевыпуск этих карт затянулся надва месяца, идосих пор доконца невыполнен. Первый раз мыпришли вэтот офис вмарте. Специалист нас заверил втом, что мыможем дальше пользоваться имеющимися картами, снимать сних деньги, пока новые карты невыданы наруки. Нуок, онвсе уточнил, был на100% уверен. Заполнил заявления, карты мыоставили себе. Через несколько дней звоним банку испрашиваем— готовы карты? Ответ— "" вам необходимо сдать карты изаново заполнить заявления, т. К. Поправилам ихнужно было сдавать при заполнении заявления, т. Е. Ваши карты даже неначинали делать». Ачтоже, сразу "" специалист» немог этого сказать? Ипочему звонить приходится самостоятельно? Амобильный банк наномер работает. Т.Е.Номер всистеме есть, нооповещать ниочем клиента ненужно.
Второй раз пришли толи вконце марта, толи вначале апреля. Заявления снова написали наобе карты, карты сдали, ихразрезали нанашихже глазах. Ждем. Оповещения отбанка непоступало, нонам хотябы дали визитку этого отделения. Звоним туда спустя 10 дней, никто трубку неберет. Дозвонились догорячей линии— карты готовы. Приезжаем вбанк вновь— атам только одна карта! Зарплатная! "" Специалист», оказывается, (кслову, уже другой, непервый неумелец) оформил ДВА заявления наодну итуже карту! Говорят, нузаполняйте еще раз заявление нановую. Даже неизвинились.
Теперь ждем третий раз карту. Кслову, страшного ничего, нонеудобно— просто жуть, ездить постоянно вэто отделение, теряя время, тоже нехочется. Апо-человечески сделать три раза уже немогут. Вывод— вбанке работают крайне равнодушные инеопытные сотрудники, асам банк имеет клиентоориентированность ровно такуюже, как моя оценка— 1 из5.",Sravni.ru
3739,12.03.2025,"Подписали договор Рефининсирования ипотеки сГПБ г.Москва. Оставила полный пакет документов (сдоверенностью насотрудников банка напредставление моих интересов ворганах регистрации) наоформление вРосреестре обременения наобъект ипотеки 31.01.18Г. Врезультате подали ихтолько 19.02.18Г. Через три недели!
Забирать измфц собираются только 14.03.18Г. Инеизвестно сколько после этого будут вбанке обрабатывать.
Аподоговору идет снижение процентной ставки именно после регистрации залога. Видимо отдел регистрации несправляется сообъемами заключенных сделок. Назапрос насайте банка неответили три рабочихдня. Потелефону сначала нужно дозвониться, апотом выпытывать информацию. Если ненастаивать наобъяснениях ответ один— Когда оформим, тогда вам напишем, при том, что сроки уже под вопросом.
Ивсе ненапрямую— ачерез сотрудника кол-центра.
Весь процесс оформления договора прошел врабочем режиме ссоблюдением сроков. Носрегистрацией поДоверенности неорганизованно, отдел несправляется. Надо быть готовым, что повышенную ставку поипотеке Вам придется платить продолжительное время.",Sravni.ru
3740,14.10.2025,"7.10.2019 Года подала заявку накредит. Минут через 10 пришла смс, что мне предварительно одобрен кредит. Потом позвонил сотрудник банка ипригласил вофис для оформления кредита. Вэтотже день яобратилась вближайший офис. Просидев там около 40 минут, т. К. Работало менеджеров очень мало, анарод все прибавлялся, кое-как доменя дошла очередь. Девушка-специалист еще раз все объяснила покредиту ипопросила предоставить документы. Яполный комплект документов предоставила, все отсканировали исказали, что сейчас нужно будет подписать договор. Яподписала договор исотрудница банка сказала ждать ответа доследующего дня, причем дала свой номер телефона, чтобы япозвонила иузнала орешении. Наступил следующий день 8.10.2019 Япозвонила сотруднице, начто она мне ответила, что сейчас она наобеде иминут через 15 закончит ипосмотрит ответ позаявке. Обратного звонка ятак инедождалась втечении 1,5 часа. Позвонила сама, ноникто уже небрал трубку. Япозвонила попрямой линии, начто мне ответили, что заявка нарассмотрении ипередадут данные специалисту покредиту, чтобы тот связался. Звонков так ниоткого небыло. Яснова уже 11.10.2019 Позвонила попрямой линии, начто мне снова ответили, что заявка рассматривается (хотя мне специалист сказала, что если предоставлен полный пакет документов, тозаявка рассматривается день), снова сказала, что передаст мой номер кредитному эксперту ивтечении суток сомной свяжутся. Сегодня уже 14.10.2019 (Понедельник) никто так мне инепозвонил! Зато договор нужно было составить сразуже, аответа так инедождалась досихпор!",Sravni.ru
3741,21.04.2025,"С2018 года немогу подключить системуДБО. При попытке регистрации выдало ошибку: «Аккаунт заблокирован. Чтобы восстановить доступ, обратитесь вближайший офис банка или позвоните нам.» Попытка переустановить приложение, втом числе надругое устройство сдругой мобильной операционной системой никчему неприводит. Равно как ипопытка получить доступ ссайта через компьютер. Допоследнего времени эта проблема меня неочень волновала, так как пользовался банкоматом исистемами других банков, чтобы «стягивать» деньги скарточки ГПБ надругие счета. Всвязи скарантинными мерами очень актуальной стала проблема дистанционного доступа ксчетам. Всвязи счем 04.06.2020 обратился потелефону *0701. Время ожидание оператора составило более 25 минут, хотя все время говорилось, что ответ будет через 5-7 минут. Оператор произвела впечатление человека слегкой степенью олигофрении— судя позадаваемым вопросам. (Когда Выпоследний раз устанавливали приложение? Какой уВас теоефон? Какая версия операционной системы?). Попытки объяснить, что доступа кдбо нет ниизАндройда, ниизIOS, нискомпьютера— никчему непривели. Порезультатам звонка было зарегистрировано обращение вслужбу поддержки. 9/10/2020 Был вДОТимирязевский, чтобы воффлайн режиме получить доступ ксвоим деньгам. Тогдаже ирассказал освоих проблемах оператору, которая меня обслуживала. Показал ошибку вТелекард. Она мне посоветовала его переустановить, что ибыло сделано приней. Естественно это никчему непривело! Тогдаже оформил письменное обращение, копия которого сотметкой банка осталась уменя наруках иможет быть предъявлена. 17Апреля мне позвонил сотрудник банка, который представился Сергеем иочень вниматеоьно меня выслушал. Потом сказал, что проблему могут решить только разработчики телекард. Иснова оформил заявление втех поддержку. Иснова спросил, какой уменя телефон, какая версия андройд. Сегодня— 21апреля. Авоз инынетам! Дорогой мой Газпромбанк! Спасибо тебе, собачка, оргомное, что вовремя карантина тызаставляешь меня ездить повсей Москве, тратить мое время настоянии вочередях идр. , Подвергаешь меня опасности заражения коронавирусом! Ятебе этого никогда незабуду! Даю тебе две недели! Ипотом, если ничего неизменится, закрываю все счета, забираю деньги, режу ивыкидываю карточку! Ну, авсе прочитавшие, делайте выводы!",Sravni.ru
3742,13.03.2025,"Я13.03.21 Совершил перевод накарту другого банка через мобильное приложение «Телекард». Операцию подтвердил вводом кода изСМС. После этого мне пришли три сообщения отTelecard.
​
Первое:
Установлен лимит 0 USD для всех операций.
​
Второе:
Карта блокирована банком.
​
Третье:
Для восстановления лимита подтвердите операцию < Сумма>. Перевод; переслав это СМС наномер +7903797****
​
Понимаю, что это обусловлено защитой отмошеннических действий. Ночто получилось фактически:
​
1. Отсутствие логики вдействиях банка.
1) Яподтвердил операцию кодом, т. Е. Еесовершил именно я.
Если это мошенник, тоонимеет доступ ксим-карте итакже свободно отправит ответ наСМС № 3.
2) Если карта заблокирована, тозачем предлагать восстановить лимит— СМС № 3.
2. Срыв важной сделки.
Янесмог перевести деньги, аэто было ВАЖНО совершить ИМЕННО ВЭТОТ МОМЕНТ.
3. Ограничение возможности использования денежных средств.
Карта заблокирована— янеимею доступ ксредствам вближайшее время. Необходимо обращение вофис для снятия наличных, что невозможно попричине моей территориальной удаленности отофиса вданный момент.
4. Подозрение намошеннические действия.
СМС № 3 отбанка спредложением отправить СМС наНЕИЗВЕСТНЫЙ номер. Раз банк считает действия смоего телефона мошенническими, инициированные вирусной программой, тоятакже могу интерпретировать предложение отправить СМС как мошенничество, вызванное тойже самой программой.
5. Дополнительные расходы смоей стороны ввиде необходимости оплаты отправляемого СМС вответ наСМС № 3.
​
Итогом этих действий явились репутационные, финансовые ивременнЫе потери.
​
Написанное выше изменило мое мнение обанке, как обудобном.",Sravni.ru
3743,26.08.2025,"Здравствуйте! Хочу поделиться своим опытом касаемо оформления автокредита вГазпромбанке. Накопил деньги наавтомобиль, ноэтого оказалось мало, поэтому ирешил обратиться запомощью кбанкам.
Совершенно непонимаю, почему люди пишут негативные отзывы, ведь каждый банк имеет свои условия, где можно найти преимущества инедостатки. Никто незаставляет выбирать конкретный банк, можно детально изучить предложения откаждого иподобрать оптимальные условия.
Сначала рассмотрел предложения отнескольких банков, новприоритете был Газпром. Первый понравился из-за того что для покупки КАСКО ксумме кредита добавляется 6% отстоимости автомобиля. Конечно, было еще одно преимущество— отсутствовала необходимость первого взноса, ноувы данным моментом воспользоваться неудалось так как уменя были деньги. Ночто меня впечатлило, так это точто сумму 500тыс. Рублей яполучил поминимальному пакету документов.
Взвесив все заипротив, яобратился вближайший офис Газпромбанка. Отменеджера яузнал опроцентной ставке при этом уменя будет возможность досрочного погашения, вместе заполнили все данные иподали заявку нарассмотрение.
Заявку быстро взяли вработу, иуже спустя час яполучил положительное решение. Документы быстро оформили, атакже мне предоставили график покоторому яежемесячно вношу платежи. Наданном этапе все хорошо, кбанку никаких вопросовнет.",Sravni.ru
3744,6.10.2025,"Мне 56 иястараюсь пользоваться всеми благами технологического прогресса. Дети помогли начать осваивать интернет ивцелом успехи неплохие.
Япользуюсь ГазПромБанком давно изнаю, что сейчас все всё оплачивают через карты ителефоны, аналичными средствами даже инепользуются особо.
Подумала, ачем яхуже? Уменя есть смартфон иможно попробовать пользоваться приложением итам все оплачивать, чтобы неходить поотделениям истоять вочередях.
Сэтой мыслью я, какбы иронично невыглядело, ипошла вотделение, чтобы там все установить иразобраться. Мне предложил помочь консультант Евгений, который похвалил меня замою «продвинутость» ипомог скачать мне приложение Телекард. Ябыла уверена всвоих силах, ноЕвгений предложил свою помощь вего освоение, сказав, что так будет как минимум быстрее. Ясогласилась имыначали мое погружение вэто приложение, счем я, пословам консультанта, отлично справилась. Вконце яперестраховалась изадала еще пару вопросов, навсе изкоторых мне ответили иотправилась домой. Походом яосталась очень довольна, априложением теперь стараюсь регулярно пользоваться",Sravni.ru
